event_id,user_id,event_date,device,source,session_duration,feature_used,purchase_made,purchase_amount,is_after_update,is_problem_segment
842,user_0033,2024-02-13,ios,vk_ads,3.9,True,False,0.0,True,False
843,user_0033,2024-02-14,ios,vk_ads,3.7,False,False,0.0,True,False
844,user_0033,2024-02-15,ios,vk_ads,7.4,False,False,0.0,True,False
845,user_0033,2024-02-16,ios,vk_ads,7.8,False,False,0.0,True,False
846,user_0033,2024-02-17,ios,vk_ads,3.9,False,False,0.0,True,False
847,user_0033,2024-02-18,ios,vk_ads,3.3,False,False,0.0,True,False
848,user_0034,2024-01-08,android,vk_ads,9.4,False,False,0.0,False,False
849,user_0034,2024-01-09,android,vk_ads,6.3,False,False,0.0,False,False
850,user_0034,2024-01-10,android,vk_ads,9.9,True,False,0.0,False,False
851,user_0034,2024-01-11,android,vk_ads,8.6,True,False,0.0,False,False
852,user_0034,2024-01-12,android,vk_ads,3.5,False,False,0.0,False,False
853,user_0034,2024-01-13,android,vk_ads,12.6,True,False,0.0,False,False
854,user_0034,2024-01-14,android,vk_ads,13.4,False,False,0.0,False,False
855,user_0034,2024-01-15,android,vk_ads,6.2,True,False,0.0,False,False
856,user_0034,2024-01-16,android,vk_ads,6.8,False,False,0.0,False,False
857,user_0034,2024-01-17,android,vk_ads,8.9,False,False,0.0,False,False
858,user_0034,2024-01-18,android,vk_ads,9.0,True,False,0.0,False,False
859,user_0034,2024-01-19,android,vk_ads,10.0,False,False,0.0,False,False
860,user_0034,2024-01-20,android,vk_ads,14.0,False,False,0.0,False,False
861,user_0034,2024-01-21,android,vk_ads,7.5,True,False,0.0,False,False
862,user_0034,2024-01-22,android,vk_ads,5.6,True,False,0.0,False,False
863,user_0034,2024-01-23,android,vk_ads,3.9,False,False,0.0,False,False
864,user_0034,2024-01-24,android,vk_ads,5.8,True,False,0.0,False,False
865,user_0034,2024-01-25,android,vk_ads,7.9,True,False,0.0,False,False
866,user_0034,2024-01-26,android,vk_ads,13.4,False,False,0.0,False,False
867,user_0034,2024-01-27,android,vk_ads,6.4,True,False,0.0,False,False
868,user_0034,2024-01-28,android,vk_ads,8.7,False,False,0.0,False,False
869,user_0034,2024-01-29,android,vk_ads,8.0,True,False,0.0,False,False
870,user_0035,2024-02-15,android,vk_ads,7.4,False,False,0.0,True,False
871,user_0035,2024-02-16,android,vk_ads,10.1,False,False,0.0,True,False
872,user_0035,2024-02-17,android,vk_ads,3.9,True,False,0.0,True,False
873,user_0035,2024-02-18,android,vk_ads,4.0,False,False,0.0,True,False
874,user_0035,2024-02-19,android,vk_ads,7.1,True,False,0.0,True,False
875,user_0035,2024-02-20,android,vk_ads,6.4,False,False,0.0,True,False
876,user_0035,2024-02-21,android,vk_ads,8.7,False,False,0.0,True,False
877,user_0035,2024-02-22,android,vk_ads,6.2,False,False,0.0,True,False
878,user_0035,2024-02-23,android,vk_ads,4.3,False,False,0.0,True,False
879,user_0035,2024-02-24,android,vk_ads,6.2,False,False,0.0,True,False
880,user_0035,2024-02-25,android,vk_ads,7.2,True,False,0.0,True,False
881,user_0036,2024-02-14,android,vk_ads,6.6,True,False,0.0,True,False
882,user_0036,2024-02-15,android,vk_ads,6.0,False,False,0.0,True,False
883,user_0036,2024-02-16,android,vk_ads,7.1,False,False,0.0,True,False
884,user_0036,2024-02-17,android,vk_ads,7.3,False,False,0.0,True,False
885,user_0036,2024-02-18,android,vk_ads,7.8,False,False,0.0,True,False
886,user_0036,2024-02-19,android,vk_ads,6.3,False,False,0.0,True,False
887,user_0036,2024-02-20,android,vk_ads,4.7,False,False,0.0,True,False
888,user_0036,2024-02-21,android,vk_ads,5.3,False,False,0.0,True,False
889,user_0036,2024-02-22,android,vk_ads,7.4,False,False,0.0,True,False
890,user_0037,2024-02-02,android,vk_ads,3.4,False,False,0.0,True,False
891,user_0037,2024-02-03,android,vk_ads,5.7,False,False,0.0,True,False
892,user_0037,2024-02-04,android,vk_ads,4.2,False,False,0.0,True,False
893,user_0037,2024-02-05,android,vk_ads,5.1,False,False,0.0,True,False
894,user_0037,2024-02-06,android,vk_ads,7.6,True,False,0.0,True,False
895,user_0037,2024-02-07,android,vk_ads,5.4,True,False,0.0,True,False
896,user_0037,2024-02-08,android,vk_ads,5.1,True,False,0.0,True,False
897,user_0037,2024-02-09,android,vk_ads,2.3,True,False,0.0,True,False
898,user_0037,2024-02-10,android,vk_ads,6.5,False,False,0.0,True,False
899,user_0037,2024-02-11,android,vk_ads,6.3,False,False,0.0,True,False
900,user_0037,2024-02-12,android,vk_ads,9.3,False,False,0.0,True,False
901,user_0037,2024-02-13,android,vk_ads,4.4,False,False,0.0,True,False
902,user_0037,2024-02-14,android,vk_ads,5.4,False,False,0.0,True,False
903,user_0037,2024-02-15,android,vk_ads,5.5,False,False,0.0,True,False
904,user_0038,2024-01-19,android,vk_ads,12.7,True,False,0.0,False,False
905,user_0038,2024-01-20,android,vk_ads,7.7,False,False,0.0,False,False
906,user_0038,2024-01-21,android,vk_ads,8.8,False,False,0.0,False,False
907,user_0038,2024-01-22,android,vk_ads,9.8,True,False,0.0,False,False
908,user_0038,2024-01-23,android,vk_ads,8.6,True,False,0.0,False,False
909,user_0038,2024-01-24,android,vk_ads,6.7,False,False,0.0,False,False
910,user_0038,2024-01-25,android,vk_ads,8.6,False,False,0.0,False,False
911,user_0038,2024-01-26,android,vk_ads,11.2,False,False,0.0,False,False
912,user_0038,2024-01-27,android,vk_ads,4.9,True,False,0.0,False,False
913,user_0038,2024-01-28,android,vk_ads,8.4,False,False,0.0,False,False
914,user_0038,2024-01-29,android,vk_ads,5.9,True,False,0.0,False,False
915,user_0038,2024-01-30,android,vk_ads,11.6,True,False,0.0,False,False
916,user_0038,2024-01-31,android,vk_ads,3.4,False,False,0.0,False,False
917,user_0038,2024-02-01,android,vk_ads,3.9,False,False,0.0,True,False
918,user_0038,2024-02-02,android,vk_ads,5.8,False,False,0.0,True,False
919,user_0038,2024-02-03,android,vk_ads,8.1,False,False,0.0,True,False
920,user_0038,2024-02-04,android,vk_ads,4.9,False,False,0.0,True,False
921,user_0038,2024-02-05,android,vk_ads,3.9,False,False,0.0,True,False
922,user_0038,2024-02-06,android,vk_ads,8.8,False,False,0.0,True,False
923,user_0038,2024-02-07,android,vk_ads,2.1,False,False,0.0,True,False
924,user_0038,2024-02-08,android,vk_ads,1.0,False,False,0.0,True,False
925,user_0038,2024-02-09,android,vk_ads,5.9,False,False,0.0,True,False
926,user_0038,2024-02-10,android,vk_ads,4.0,False,False,0.0,True,False
927,user_0038,2024-02-11,android,vk_ads,3.0,True,False,0.0,True,False
928,user_0038,2024-02-12,android,vk_ads,6.4,False,False,0.0,True,False
929,user_0038,2024-02-13,android,vk_ads,5.5,True,False,0.0,True,False
930,user_0038,2024-02-14,android,vk_ads,3.9,True,False,0.0,True,False
931,user_0038,2024-02-15,android,vk_ads,2.4,False,False,0.0,True,False
932,user_0038,2024-02-16,android,vk_ads,6.7,True,False,0.0,True,False
933,user_0038,2024-02-17,android,vk_ads,6.3,False,False,0.0,True,False
934,user_0039,2024-01-25,ios,vk_ads,7.7,False,False,0.0,False,False
935,user_0039,2024-01-26,ios,vk_ads,13.5,True,False,0.0,False,False
936,user_0039,2024-01-27,ios,vk_ads,4.8,True,False,0.0,False,False
937,user_0039,2024-01-28,ios,vk_ads,3.4,False,False,0.0,False,False
938,user_0039,2024-01-29,ios,vk_ads,5.9,False,False,0.0,False,False
939,user_0039,2024-01-30,ios,vk_ads,7.9,True,False,0.0,False,False
940,user_0039,2024-01-31,ios,vk_ads,8.7,True,False,0.0,False,False
941,user_0039,2024-02-01,ios,vk_ads,4.5,False,False,0.0,True,False
942,user_0039,2024-02-02,ios,vk_ads,5.7,False,False,0.0,True,False
943,user_0039,2024-02-03,ios,vk_ads,2.5,True,False,0.0,True,False
944,user_0039,2024-02-04,ios,vk_ads,7.9,False,False,0.0,True,False
945,user_0039,2024-02-05,ios,vk_ads,4.8,True,False,0.0,True,False
946,user_0039,2024-02-06,ios,vk_ads,7.2,False,False,0.0,True,False
947,user_0039,2024-02-07,ios,vk_ads,5.7,False,False,0.0,True,False
948,user_0039,2024-02-08,ios,vk_ads,5.9,False,False,0.0,True,False
949,user_0039,2024-02-09,ios,vk_ads,6.1,False,False,0.0,True,False
950,user_0039,2024-02-10,ios,vk_ads,5.9,False,False,0.0,True,False
951,user_0039,2024-02-11,ios,vk_ads,6.3,False,False,0.0,True,False
952,user_0039,2024-02-12,ios,vk_ads,7.7,False,False,0.0,True,False
953,user_0039,2024-02-13,ios,vk_ads,5.4,False,False,0.0,True,False
954,user_0039,2024-02-14,ios,vk_ads,6.4,True,False,0.0,True,False
955,user_0039,2024-02-15,ios,vk_ads,4.8,True,False,0.0,True,False
956,user_0039,2024-02-16,ios,vk_ads,7.9,False,False,0.0,True,False
957,user_0039,2024-02-17,ios,vk_ads,3.6,False,False,0.0,True,False
958,user_0039,2024-02-18,ios,vk_ads,8.6,False,False,0.0,True,False
959,user_0039,2024-02-19,ios,vk_ads,4.9,False,False,0.0,True,False
960,user_0039,2024-02-20,ios,vk_ads,2.1,False,False,0.0,True,False
961,user_0039,2024-02-21,ios,vk_ads,5.3,True,False,0.0,True,False
962,user_0039,2024-02-22,ios,vk_ads,3.6,True,False,0.0,True,False
963,user_0039,2024-02-23,ios,vk_ads,6.7,False,False,0.0,True,False
964,user_0040,2024-01-06,android,vk_ads,6.0,True,False,0.0,False,False
965,user_0040,2024-01-07,android,vk_ads,6.7,True,False,0.0,False,False
966,user_0040,2024-01-08,android,vk_ads,2.3,False,False,0.0,False,False
967,user_0040,2024-01-09,android,vk_ads,6.6,True,False,0.0,False,False
968,user_0040,2024-01-10,android,vk_ads,1.0,False,False,0.0,False,False
969,user_0040,2024-01-11,android,vk_ads,3.2,True,False,0.0,False,False
970,user_0040,2024-01-12,android,vk_ads,10.3,True,False,0.0,False,False
971,user_0040,2024-01-13,android,vk_ads,10.4,True,False,0.0,False,False
972,user_0040,2024-01-14,android,vk_ads,9.3,False,False,0.0,False,False
973,user_0040,2024-01-15,android,vk_ads,5.1,False,False,0.0,False,False
974,user_0040,2024-01-16,android,vk_ads,7.9,False,False,0.0,False,False
975,user_0040,2024-01-17,android,vk_ads,8.0,True,False,0.0,False,False
976,user_0040,2024-01-18,android,vk_ads,4.5,True,False,0.0,False,False
977,user_0040,2024-01-19,android,vk_ads,12.5,True,False,0.0,False,False
978,user_0040,2024-01-20,android,vk_ads,10.6,True,False,0.0,False,False
979,user_0040,2024-01-21,android,vk_ads,7.3,True,False,0.0,False,False
980,user_0040,2024-01-22,android,vk_ads,8.1,False,False,0.0,False,False
981,user_0040,2024-01-23,android,vk_ads,8.6,False,False,0.0,False,False
982,user_0040,2024-01-24,android,vk_ads,1.9,True,False,0.0,False,False
983,user_0040,2024-01-25,android,vk_ads,7.3,False,False,0.0,False,False
984,user_0040,2024-01-26,android,vk_ads,6.0,True,False,0.0,False,False
985,user_0040,2024-01-27,android,vk_ads,5.0,False,False,0.0,False,False
986,user_0040,2024-01-28,android,vk_ads,7.2,True,False,0.0,False,False
987,user_0040,2024-01-29,android,vk_ads,13.4,False,False,0.0,False,False
988,user_0040,2024-01-30,android,vk_ads,9.9,False,False,0.0,False,False
989,user_0040,2024-01-31,android,vk_ads,6.3,False,False,0.0,False,False
990,user_0040,2024-02-01,android,vk_ads,6.1,True,False,0.0,True,False
991,user_0040,2024-02-02,android,vk_ads,7.8,False,False,0.0,True,False
992,user_0040,2024-02-03,android,vk_ads,6.8,False,False,0.0,True,False
993,user_0040,2024-02-04,android,vk_ads,5.1,False,False,0.0,True,False
994,user_0041,2024-01-18,android,organic,6.1,True,False,0.0,False,False
995,user_0041,2024-01-19,android,organic,10.1,True,False,0.0,False,False
996,user_0041,2024-01-20,android,organic,9.2,True,False,0.0,False,False
997,user_0041,2024-01-21,android,organic,10.7,False,False,0.0,False,False
998,user_0041,2024-01-22,android,organic,9.9,False,False,0.0,False,False
999,user_0041,2024-01-23,android,organic,11.1,False,False,0.0,False,False
1000,user_0041,2024-01-24,android,organic,6.4,False,False,0.0,False,False
1001,user_0041,2024-01-25,android,organic,12.0,True,False,0.0,False,False
1002,user_0041,2024-01-26,android,organic,8.6,True,False,0.0,False,False
1003,user_0041,2024-01-27,android,organic,14.2,False,False,0.0,False,False
1004,user_0041,2024-01-28,android,organic,5.9,False,False,0.0,False,False
1005,user_0041,2024-01-29,android,organic,13.2,True,False,0.0,False,False
1006,user_0041,2024-01-30,android,organic,8.6,False,False,0.0,False,False
1007,user_0041,2024-01-31,android,organic,6.0,True,False,0.0,False,False
1008,user_0041,2024-02-01,android,organic,4.0,False,False,0.0,True,False
1009,user_0041,2024-02-02,android,organic,4.4,False,False,0.0,True,False
1010,user_0041,2024-02-03,android,organic,5.8,False,False,0.0,True,False
1011,user_0041,2024-02-04,android,organic,6.0,False,False,0.0,True,False
1012,user_0042,2024-01-07,android,tiktok,6.3,True,False,0.0,False,True
1013,user_0042,2024-01-08,android,tiktok,7.9,False,False,0.0,False,True
1014,user_0042,2024-01-09,android,tiktok,14.4,True,False,0.0,False,True
1015,user_0042,2024-01-10,android,tiktok,13.2,False,False,0.0,False,True
1016,user_0042,2024-01-11,android,tiktok,9.3,True,False,0.0,False,True
1017,user_0042,2024-01-12,android,tiktok,8.1,True,False,0.0,False,True
1018,user_0042,2024-01-13,android,tiktok,8.4,False,False,0.0,False,True
1019,user_0042,2024-01-14,android,tiktok,9.8,True,False,0.0,False,True
1020,user_0042,2024-01-15,android,tiktok,4.9,True,False,0.0,False,True
1021,user_0042,2024-01-16,android,tiktok,7.2,False,False,0.0,False,True
1022,user_0042,2024-01-17,android,tiktok,3.0,True,True,17.0,False,True
1023,user_0042,2024-01-18,android,tiktok,9.9,True,False,0.0,False,True
1024,user_0042,2024-01-19,android,tiktok,6.6,False,False,0.0,False,True
1025,user_0042,2024-01-20,android,tiktok,12.7,False,False,0.0,False,True
1026,user_0042,2024-01-21,android,tiktok,4.3,False,False,0.0,False,True
1027,user_0042,2024-01-22,android,tiktok,3.6,True,False,0.0,False,True
1028,user_0042,2024-01-23,android,tiktok,8.7,False,False,0.0,False,True
1029,user_0042,2024-01-24,android,tiktok,11.1,False,False,0.0,False,True
1030,user_0042,2024-01-25,android,tiktok,13.1,False,False,0.0,False,True
1031,user_0042,2024-01-26,android,tiktok,6.6,True,False,0.0,False,True
1032,user_0042,2024-01-27,android,tiktok,11.2,True,False,0.0,False,True
1033,user_0042,2024-01-28,android,tiktok,7.9,True,False,0.0,False,True
1034,user_0042,2024-01-29,android,tiktok,7.5,False,False,0.0,False,True
1035,user_0042,2024-01-30,android,tiktok,10.7,True,False,0.0,False,True
1036,user_0042,2024-01-31,android,tiktok,10.0,False,False,0.0,False,True
1037,user_0042,2024-02-01,android,tiktok,1.8,True,False,0.0,True,True
1038,user_0042,2024-02-02,android,tiktok,8.0,True,False,0.0,True,True
1039,user_0042,2024-02-03,android,tiktok,7.8,False,True,11.87,True,True
1040,user_0042,2024-02-04,android,tiktok,5.8,False,False,0.0,True,True
1041,user_0042,2024-02-05,android,tiktok,6.0,False,False,0.0,True,True
1042,user_0043,2024-02-17,ios,tiktok,5.5,False,False,0.0,True,False
1043,user_0043,2024-02-18,ios,tiktok,3.9,False,False,0.0,True,False
1044,user_0043,2024-02-19,ios,tiktok,3.7,True,False,0.0,True,False
1045,user_0043,2024-02-20,ios,tiktok,4.9,False,False,0.0,True,False
1046,user_0043,2024-02-21,ios,tiktok,7.3,False,False,0.0,True,False
1047,user_0043,2024-02-22,ios,tiktok,6.1,False,False,0.0,True,False
1048,user_0043,2024-02-23,ios,tiktok,4.3,False,False,0.0,True,False
1049,user_0043,2024-02-24,ios,tiktok,6.5,False,False,0.0,True,False
1050,user_0043,2024-02-25,ios,tiktok,1.0,False,False,0.0,True,False
1051,user_0043,2024-02-26,ios,tiktok,7.3,False,False,0.0,True,False
1052,user_0043,2024-02-27,ios,tiktok,1.5,False,False,0.0,True,False
1053,user_0044,2024-02-16,ios,yandex_direct,4.3,False,False,0.0,True,False
1054,user_0044,2024-02-17,ios,yandex_direct,2.8,False,False,0.0,True,False
1055,user_0044,2024-02-18,ios,yandex_direct,2.4,False,False,0.0,True,False
1056,user_0044,2024-02-19,ios,yandex_direct,7.3,False,False,0.0,True,False
1057,user_0044,2024-02-20,ios,yandex_direct,4.1,False,False,0.0,True,False
1058,user_0044,2024-02-21,ios,yandex_direct,5.7,False,False,0.0,True,False
1059,user_0044,2024-02-22,ios,yandex_direct,4.9,False,False,0.0,True,False
1060,user_0044,2024-02-23,ios,yandex_direct,6.0,True,False,0.0,True,False
1061,user_0044,2024-02-24,ios,yandex_direct,5.2,False,False,0.0,True,False
1062,user_0044,2024-02-25,ios,yandex_direct,2.4,False,False,0.0,True,False
1063,user_0044,2024-02-26,ios,yandex_direct,7.0,False,False,0.0,True,False
1064,user_0044,2024-02-27,ios,yandex_direct,4.0,False,False,0.0,True,False
1065,user_0044,2024-02-28,ios,yandex_direct,1.9,False,False,0.0,True,False
1066,user_0044,2024-02-29,ios,yandex_direct,4.1,False,False,0.0,True,False
1067,user_0044,2024-03-01,ios,yandex_direct,8.0,False,False,0.0,True,False
1068,user_0044,2024-03-02,ios,yandex_direct,6.7,False,False,0.0,True,False
1069,user_0044,2024-03-03,ios,yandex_direct,4.3,True,False,0.0,True,False
1070,user_0044,2024-03-04,ios,yandex_direct,4.3,False,False,0.0,True,False
1071,user_0044,2024-03-05,ios,yandex_direct,4.4,True,False,0.0,True,False
1072,user_0044,2024-03-06,ios,yandex_direct,9.2,False,False,0.0,True,False
1073,user_0045,2024-02-09,android,vk_ads,5.8,False,False,0.0,True,False
1074,user_0045,2024-02-10,android,vk_ads,5.9,False,False,0.0,True,False
1075,user_0045,2024-02-11,android,vk_ads,7.1,False,False,0.0,True,False
1076,user_0045,2024-02-12,android,vk_ads,5.5,False,False,0.0,True,False
1077,user_0045,2024-02-13,android,vk_ads,4.5,False,False,0.0,True,False
1078,user_0045,2024-02-14,android,vk_ads,4.6,False,False,0.0,True,False
1079,user_0045,2024-02-15,android,vk_ads,4.9,False,False,0.0,True,False
1080,user_0045,2024-02-16,android,vk_ads,4.9,True,False,0.0,True,False
1081,user_0045,2024-02-17,android,vk_ads,6.5,False,False,0.0,True,False
1082,user_0045,2024-02-18,android,vk_ads,5.1,False,False,0.0,True,False
1083,user_0045,2024-02-19,android,vk_ads,6.5,True,False,0.0,True,False
1084,user_0045,2024-02-20,android,vk_ads,4.8,True,False,0.0,True,False
1085,user_0045,2024-02-21,android,vk_ads,5.2,False,False,0.0,True,False
1086,user_0045,2024-02-22,android,vk_ads,1.0,False,False,0.0,True,False
1087,user_0045,2024-02-23,android,vk_ads,6.8,False,False,0.0,True,False
1088,user_0045,2024-02-24,android,vk_ads,5.7,False,False,0.0,True,False
1089,user_0045,2024-02-25,android,vk_ads,7.0,True,False,0.0,True,False
1090,user_0045,2024-02-26,android,vk_ads,1.0,False,False,0.0,True,False
1091,user_0045,2024-02-27,android,vk_ads,9.2,False,False,0.0,True,False
1092,user_0045,2024-02-28,android,vk_ads,4.7,False,False,0.0,True,False
1093,user_0045,2024-02-29,android,vk_ads,7.2,False,False,0.0,True,False
1094,user_0045,2024-03-01,android,vk_ads,2.9,True,False,0.0,True,False
1095,user_0045,2024-03-02,android,vk_ads,6.2,True,False,0.0,True,False
1096,user_0045,2024-03-03,android,vk_ads,2.9,False,False,0.0,True,False
1097,user_0045,2024-03-04,android,vk_ads,3.8,False,False,0.0,True,False
1098,user_0045,2024-03-05,android,vk_ads,8.8,False,False,0.0,True,False
1099,user_0045,2024-03-06,android,vk_ads,4.6,True,False,0.0,True,False
1100,user_0045,2024-03-07,android,vk_ads,5.4,True,False,0.0,True,False
1101,user_0046,2024-02-14,android,tiktok,6.7,False,False,0.0,True,True
1102,user_0046,2024-02-15,android,tiktok,6.0,False,False,0.0,True,True
1103,user_0046,2024-02-16,android,tiktok,5.3,True,False,0.0,True,True
1104,user_0046,2024-02-17,android,tiktok,5.7,False,False,0.0,True,True
1105,user_0046,2024-02-18,android,tiktok,9.8,True,False,0.0,True,True
1106,user_0046,2024-02-19,android,tiktok,4.9,False,False,0.0,True,True
1107,user_0046,2024-02-20,android,tiktok,5.4,False,False,0.0,True,True
1108,user_0046,2024-02-21,android,tiktok,7.1,True,False,0.0,True,True
1109,user_0046,2024-02-22,android,tiktok,7.2,False,False,0.0,True,True
1110,user_0046,2024-02-23,android,tiktok,7.4,False,True,18.19,True,True
1111,user_0046,2024-02-24,android,tiktok,2.7,True,False,0.0,True,True
1112,user_0046,2024-02-25,android,tiktok,8.3,False,False,0.0,True,True
1113,user_0046,2024-02-26,android,tiktok,2.7,False,False,0.0,True,True
1114,user_0046,2024-02-27,android,tiktok,5.6,False,False,0.0,True,True
1115,user_0046,2024-02-28,android,tiktok,3.5,False,False,0.0,True,True
1116,user_0046,2024-02-29,android,tiktok,4.9,False,False,0.0,True,True
1117,user_0046,2024-03-01,android,tiktok,5.7,False,False,0.0,True,True
1118,user_0046,2024-03-02,android,tiktok,5.6,False,False,0.0,True,True
1119,user_0046,2024-03-03,android,tiktok,5.8,False,False,0.0,True,True
1120,user_0046,2024-03-04,android,tiktok,8.2,False,False,0.0,True,True
1121,user_0046,2024-03-05,android,tiktok,5.9,True,False,0.0,True,True
1122,user_0046,2024-03-06,android,tiktok,4.5,False,False,0.0,True,True
1123,user_0046,2024-03-07,android,tiktok,6.9,False,False,0.0,True,True
1124,user_0046,2024-03-08,android,tiktok,7.4,True,False,0.0,True,True
1125,user_0046,2024-03-09,android,tiktok,2.5,False,False,0.0,True,True
1126,user_0047,2024-03-01,ios,organic,6.2,False,False,0.0,True,False
1127,user_0047,2024-03-02,ios,organic,6.4,False,False,0.0,True,False
1128,user_0047,2024-03-03,ios,organic,4.4,False,False,0.0,True,False
1129,user_0047,2024-03-04,ios,organic,7.8,False,False,0.0,True,False
1130,user_0047,2024-03-05,ios,organic,4.7,False,False,0.0,True,False
1131,user_0047,2024-03-06,ios,organic,5.3,False,False,0.0,True,False
1132,user_0048,2024-02-12,ios,tiktok,4.7,True,False,0.0,True,False
1133,user_0048,2024-02-13,ios,tiktok,5.0,True,False,0.0,True,False
1134,user_0048,2024-02-14,ios,tiktok,2.8,False,False,0.0,True,False
1135,user_0048,2024-02-15,ios,tiktok,2.1,True,False,0.0,True,False
1136,user_0048,2024-02-16,ios,tiktok,8.2,True,False,0.0,True,False
1137,user_0048,2024-02-17,ios,tiktok,3.3,True,False,0.0,True,False
1138,user_0048,2024-02-18,ios,tiktok,3.0,True,False,0.0,True,False
1139,user_0048,2024-02-19,ios,tiktok,1.0,False,False,0.0,True,False
1140,user_0048,2024-02-20,ios,tiktok,3.7,False,False,0.0,True,False
1141,user_0048,2024-02-21,ios,tiktok,2.4,False,False,0.0,True,False
1142,user_0048,2024-02-22,ios,tiktok,8.3,True,False,0.0,True,False
1143,user_0048,2024-02-23,ios,tiktok,7.0,False,False,0.0,True,False
1144,user_0048,2024-02-24,ios,tiktok,3.6,False,False,0.0,True,False
1145,user_0048,2024-02-25,ios,tiktok,9.5,True,False,0.0,True,False
1146,user_0048,2024-02-26,ios,tiktok,7.0,False,True,13.38,True,False
1147,user_0048,2024-02-27,ios,tiktok,1.0,False,False,0.0,True,False
1148,user_0048,2024-02-28,ios,tiktok,9.6,False,False,0.0,True,False
1149,user_0048,2024-02-29,ios,tiktok,2.2,False,False,0.0,True,False
1150,user_0048,2024-03-01,ios,tiktok,1.7,True,False,0.0,True,False
1151,user_0048,2024-03-02,ios,tiktok,7.0,True,False,0.0,True,False
1152,user_0048,2024-03-03,ios,tiktok,9.9,False,False,0.0,True,False
1153,user_0048,2024-03-04,ios,tiktok,7.8,True,False,0.0,True,False
1154,user_0048,2024-03-05,ios,tiktok,6.1,False,False,0.0,True,False
1155,user_0048,2024-03-06,ios,tiktok,6.2,True,False,0.0,True,False
1156,user_0048,2024-03-07,ios,tiktok,6.7,False,False,0.0,True,False
1157,user_0048,2024-03-08,ios,tiktok,6.5,False,False,0.0,True,False
1158,user_0048,2024-03-09,ios,tiktok,5.6,False,False,0.0,True,False
1159,user_0048,2024-03-10,ios,tiktok,5.2,False,False,0.0,True,False
1160,user_0048,2024-03-11,ios,tiktok,4.9,True,False,0.0,True,False
1161,user_0049,2024-01-15,android,yandex_direct,5.7,False,False,0.0,False,False
1162,user_0049,2024-01-16,android,yandex_direct,7.2,False,False,0.0,False,False
1163,user_0049,2024-01-17,android,yandex_direct,2.9,False,False,0.0,False,False
1164,user_0049,2024-01-18,android,yandex_direct,7.7,True,False,0.0,False,False
1165,user_0049,2024-01-19,android,yandex_direct,5.0,False,False,0.0,False,False
1166,user_0049,2024-01-20,android,yandex_direct,4.7,False,False,0.0,False,False
1167,user_0049,2024-01-21,android,yandex_direct,8.5,True,False,0.0,False,False
1168,user_0049,2024-01-22,android,yandex_direct,12.2,False,False,0.0,False,False
1169,user_0049,2024-01-23,android,yandex_direct,10.8,False,False,0.0,False,False
1170,user_0049,2024-01-24,android,yandex_direct,3.3,False,False,0.0,False,False
1171,user_0049,2024-01-25,android,yandex_direct,5.0,True,False,0.0,False,False
1172,user_0049,2024-01-26,android,yandex_direct,10.8,False,False,0.0,False,False
1173,user_0049,2024-01-27,android,yandex_direct,5.1,False,False,0.0,False,False
1174,user_0049,2024-01-28,android,yandex_direct,7.3,False,False,0.0,False,False
1175,user_0049,2024-01-29,android,yandex_direct,9.7,False,False,0.0,False,False
1176,user_0049,2024-01-30,android,yandex_direct,5.1,False,False,0.0,False,False
1177,user_0049,2024-01-31,android,yandex_direct,8.3,True,False,0.0,False,False
1178,user_0049,2024-02-01,android,yandex_direct,2.3,False,False,0.0,True,False
1179,user_0049,2024-02-02,android,yandex_direct,3.8,True,False,0.0,True,False
1180,user_0049,2024-02-03,android,yandex_direct,5.6,False,False,0.0,True,False
1181,user_0049,2024-02-04,android,yandex_direct,1.8,True,False,0.0,True,False
1182,user_0049,2024-02-05,android,yandex_direct,5.9,False,False,0.0,True,False
1183,user_0049,2024-02-06,android,yandex_direct,5.0,False,False,0.0,True,False
1184,user_0049,2024-02-07,android,yandex_direct,6.1,True,False,0.0,True,False
1185,user_0049,2024-02-08,android,yandex_direct,5.4,False,False,0.0,True,False
1186,user_0049,2024-02-09,android,yandex_direct,7.7,True,False,0.0,True,False
1187,user_0049,2024-02-10,android,yandex_direct,5.3,True,False,0.0,True,False
1188,user_0049,2024-02-11,android,yandex_direct,4.1,False,False,0.0,True,False
1189,user_0049,2024-02-12,android,yandex_direct,5.2,False,False,0.0,True,False
1190,user_0049,2024-02-13,android,yandex_direct,6.1,False,False,0.0,True,False
1191,user_0050,2024-01-21,android,organic,8.1,True,False,0.0,False,False
1192,user_0050,2024-01-22,android,organic,8.1,False,False,0.0,False,False
1193,user_0050,2024-01-23,android,organic,5.9,False,False,0.0,False,False
1194,user_0050,2024-01-24,android,organic,6.0,False,False,0.0,False,False
1195,user_0050,2024-01-25,android,organic,3.8,True,False,0.0,False,False
1196,user_0050,2024-01-26,android,organic,13.2,True,False,0.0,False,False
1197,user_0050,2024-01-27,android,organic,4.3,False,False,0.0,False,False
1198,user_0050,2024-01-28,android,organic,5.9,False,False,0.0,False,False
1199,user_0050,2024-01-29,android,organic,5.8,False,False,0.0,False,False
1200,user_0050,2024-01-30,android,organic,10.7,False,False,0.0,False,False
1201,user_0050,2024-01-31,android,organic,7.1,False,False,0.0,False,False
1202,user_0050,2024-02-01,android,organic,7.5,False,False,0.0,True,False
1203,user_0050,2024-02-02,android,organic,3.7,False,False,0.0,True,False
1204,user_0050,2024-02-03,android,organic,5.6,False,False,0.0,True,False
